"gen","tier","elo","year","month","usage_link","team_link"
"6","ou",1500,2016,3,"https://www.smogon.com/stats/2016-03/ou-1500.txt","https://www.smogon.com/stats/2016-03/metagame/ou-1500.txt"
"6","ou",1500,2016,3,"https://www.smogon.com/stats/2016-03/ou-1500.txt","https://www.smogon.com/stats/2016-03/metagame/unreleasedou-1500.txt"
"6","ou",1695,2016,3,"https://www.smogon.com/stats/2016-03/ou-1695.txt","https://www.smogon.com/stats/2016-03/metagame/doublesou-1695.txt"
"6","ou",1695,2016,3,"https://www.smogon.com/stats/2016-03/ou-1695.txt","https://www.smogon.com/stats/2016-03/metagame/ou-1695.txt"
"6","ou",1825,2016,3,"https://www.smogon.com/stats/2016-03/ou-1825.txt","https://www.smogon.com/stats/2016-03/metagame/doublesou-1825.txt"
"6","ou",1825,2016,3,"https://www.smogon.com/stats/2016-03/ou-1825.txt","https://www.smogon.com/stats/2016-03/metagame/ou-1825.txt"
"6","pu",0,2016,3,"https://www.smogon.com/stats/2016-03/pu-0.txt","https://www.smogon.com/stats/2016-03/metagame/pu-0.txt"
"6","pu",1500,2016,3,"https://www.smogon.com/stats/2016-03/pu-1500.txt","https://www.smogon.com/stats/2016-03/metagame/pu-1500.txt"
"6","pu",1630,2016,3,"https://www.smogon.com/stats/2016-03/pu-1630.txt","https://www.smogon.com/stats/2016-03/metagame/pu-1630.txt"
"6","pu",1760,2016,3,"https://www.smogon.com/stats/2016-03/pu-1760.txt","https://www.smogon.com/stats/2016-03/metagame/pu-1760.txt"
"6","ru",0,2016,3,"https://www.smogon.com/stats/2016-03/ru-0.txt","https://www.smogon.com/stats/2016-03/metagame/gen5ru-0.txt"
"6","ru",0,2016,3,"https://www.smogon.com/stats/2016-03/ru-0.txt","https://www.smogon.com/stats/2016-03/metagame/ru-0.txt"
"6","ru",1500,2016,3,"https://www.smogon.com/stats/2016-03/ru-1500.txt","https://www.smogon.com/stats/2016-03/metagame/gen5ru-1500.txt"
"6","ru",1500,2016,3,"https://www.smogon.com/stats/2016-03/ru-1500.txt","https://www.smogon.com/stats/2016-03/metagame/ru-1500.txt"
"6","ru",1630,2016,3,"https://www.smogon.com/stats/2016-03/ru-1630.txt","https://www.smogon.com/stats/2016-03/metagame/gen5ru-1630.txt"
"6","ru",1630,2016,3,"https://www.smogon.com/stats/2016-03/ru-1630.txt","https://www.smogon.com/stats/2016-03/metagame/ru-1630.txt"
"6","ru",1760,2016,3,"https://www.smogon.com/stats/2016-03/ru-1760.txt","https://www.smogon.com/stats/2016-03/metagame/gen5ru-1760.txt"
"6","ru",1760,2016,3,"https://www.smogon.com/stats/2016-03/ru-1760.txt","https://www.smogon.com/stats/2016-03/metagame/ru-1760.txt"
"6","ubers",0,2016,3,"https://www.smogon.com/stats/2016-03/ubers-0.txt","https://www.smogon.com/stats/2016-03/metagame/doublesubers-0.txt"
"6","ubers",0,2016,3,"https://www.smogon.com/stats/2016-03/ubers-0.txt","https://www.smogon.com/stats/2016-03/metagame/gen3ubers-0.txt"
"6","ubers",0,2016,3,"https://www.smogon.com/stats/2016-03/ubers-0.txt","https://www.smogon.com/stats/2016-03/metagame/gen4ubers-0.txt"
"6","ubers",0,2016,3,"https://www.smogon.com/stats/2016-03/ubers-0.txt","https://www.smogon.com/stats/2016-03/metagame/gen5ubers-0.txt"
"6","ubers",0,2016,3,"https://www.smogon.com/stats/2016-03/ubers-0.txt","https://www.smogon.com/stats/2016-03/metagame/ubers-0.txt"
"6","ubers",1500,2016,3,"https://www.smogon.com/stats/2016-03/ubers-1500.txt","https://www.smogon.com/stats/2016-03/metagame/doublesubers-1500.txt"
"6","ubers",1500,2016,3,"https://www.smogon.com/stats/2016-03/ubers-1500.txt","https://www.smogon.com/stats/2016-03/metagame/gen3ubers-1500.txt"
"6","ubers",1500,2016,3,"https://www.smogon.com/stats/2016-03/ubers-1500.txt","https://www.smogon.com/stats/2016-03/metagame/gen4ubers-1500.txt"
"6","ubers",1500,2016,3,"https://www.smogon.com/stats/2016-03/ubers-1500.txt","https://www.smogon.com/stats/2016-03/metagame/gen5ubers-1500.txt"
"6","ubers",1500,2016,3,"https://www.smogon.com/stats/2016-03/ubers-1500.txt","https://www.smogon.com/stats/2016-03/metagame/ubers-1500.txt"
"6","ubers",1630,2016,3,"https://www.smogon.com/stats/2016-03/ubers-1630.txt","https://www.smogon.com/stats/2016-03/metagame/doublesubers-1630.txt"
"6","ubers",1630,2016,3,"https://www.smogon.com/stats/2016-03/ubers-1630.txt","https://www.smogon.com/stats/2016-03/metagame/gen3ubers-1630.txt"
"6","ubers",1630,2016,3,"https://www.smogon.com/stats/2016-03/ubers-1630.txt","https://www.smogon.com/stats/2016-03/metagame/gen4ubers-1630.txt"
"6","ubers",1630,2016,3,"https://www.smogon.com/stats/2016-03/ubers-1630.txt","https://www.smogon.com/stats/2016-03/metagame/gen5ubers-1630.txt"
"6","ubers",1630,2016,3,"https://www.smogon.com/stats/2016-03/ubers-1630.txt","https://www.smogon.com/stats/2016-03/metagame/ubers-1630.txt"
"6","ubers",1760,2016,3,"https://www.smogon.com/stats/2016-03/ubers-1760.txt","https://www.smogon.com/stats/2016-03/metagame/doublesubers-1760.txt"
"6","ubers",1760,2016,3,"https://www.smogon.com/stats/2016-03/ubers-1760.txt","https://www.smogon.com/stats/2016-03/metagame/gen3ubers-1760.txt"
"6","ubers",1760,2016,3,"https://www.smogon.com/stats/2016-03/ubers-1760.txt","https://www.smogon.com/stats/2016-03/metagame/gen4ubers-1760.txt"
"6","ubers",1760,2016,3,"https://www.smogon.com/stats/2016-03/ubers-1760.txt","https://www.smogon.com/stats/2016-03/metagame/gen5ubers-1760.txt"
"6","ubers",1760,2016,3,"https://www.smogon.com/stats/2016-03/ubers-1760.txt","https://www.smogon.com/stats/2016-03/metagame/ubers-1760.txt"
"6","ou",0,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-0.txt","https://www.smogon.com/stats/2016-03/metagame/doublesou-0.txt"
"6","ou",0,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-0.txt","https://www.smogon.com/stats/2016-03/metagame/gen1ou-0.txt"
"6","ou",0,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-0.txt","https://www.smogon.com/stats/2016-03/metagame/gen2ou-0.txt"
"6","ou",0,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-0.txt","https://www.smogon.com/stats/2016-03/metagame/gen3ou-0.txt"
"6","ou",0,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-0.txt","https://www.smogon.com/stats/2016-03/metagame/gen4ou-0.txt"
"6","ou",0,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-0.txt","https://www.smogon.com/stats/2016-03/metagame/gen5ou-0.txt"
"6","ou",0,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-0.txt","https://www.smogon.com/stats/2016-03/metagame/ou-0.txt"
"6","ou",0,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-0.txt","https://www.smogon.com/stats/2016-03/metagame/unreleasedou-0.txt"
"6","ou",1500,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1500.txt","https://www.smogon.com/stats/2016-03/metagame/doublesou-1500.txt"
"6","ou",1500,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1500.txt","https://www.smogon.com/stats/2016-03/metagame/gen1ou-1500.txt"
"6","ou",1500,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1500.txt","https://www.smogon.com/stats/2016-03/metagame/gen2ou-1500.txt"
"6","ou",1500,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1500.txt","https://www.smogon.com/stats/2016-03/metagame/gen3ou-1500.txt"
"6","ou",1500,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1500.txt","https://www.smogon.com/stats/2016-03/metagame/gen4ou-1500.txt"
"6","ou",1500,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1500.txt","https://www.smogon.com/stats/2016-03/metagame/gen5ou-1500.txt"
"6","ou",1500,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1500.txt","https://www.smogon.com/stats/2016-03/metagame/ou-1500.txt"
"6","ou",1500,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1500.txt","https://www.smogon.com/stats/2016-03/metagame/unreleasedou-1500.txt"
"6","ou",1630,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1630.txt","https://www.smogon.com/stats/2016-03/metagame/gen1ou-1630.txt"
"6","ou",1630,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1630.txt","https://www.smogon.com/stats/2016-03/metagame/gen2ou-1630.txt"
"6","ou",1630,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1630.txt","https://www.smogon.com/stats/2016-03/metagame/gen3ou-1630.txt"
"6","ou",1630,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1630.txt","https://www.smogon.com/stats/2016-03/metagame/gen4ou-1630.txt"
"6","ou",1630,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1630.txt","https://www.smogon.com/stats/2016-03/metagame/gen5ou-1630.txt"
"6","ou",1630,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1630.txt","https://www.smogon.com/stats/2016-03/metagame/unreleasedou-1630.txt"
"6","ou",1760,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1760.txt","https://www.smogon.com/stats/2016-03/metagame/gen1ou-1760.txt"
"6","ou",1760,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1760.txt","https://www.smogon.com/stats/2016-03/metagame/gen2ou-1760.txt"
"6","ou",1760,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1760.txt","https://www.smogon.com/stats/2016-03/metagame/gen3ou-1760.txt"
"6","ou",1760,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1760.txt","https://www.smogon.com/stats/2016-03/metagame/gen4ou-1760.txt"
"6","ou",1760,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1760.txt","https://www.smogon.com/stats/2016-03/metagame/gen5ou-1760.txt"
"6","ou",1760,2016,3,"https://www.smogon.com/stats/2016-03/unreleasedou-1760.txt","https://www.smogon.com/stats/2016-03/metagame/unreleasedou-1760.txt"
"6","uu",0,2016,3,"https://www.smogon.com/stats/2016-03/uu-0.txt","https://www.smogon.com/stats/2016-03/metagame/doublesuu-0.txt"
"6","uu",0,2016,3,"https://www.smogon.com/stats/2016-03/uu-0.txt","https://www.smogon.com/stats/2016-03/metagame/gen4uu-0.txt"
"6","uu",0,2016,3,"https://www.smogon.com/stats/2016-03/uu-0.txt","https://www.smogon.com/stats/2016-03/metagame/gen5uu-0.txt"
"6","uu",0,2016,3,"https://www.smogon.com/stats/2016-03/uu-0.txt","https://www.smogon.com/stats/2016-03/metagame/lcuu-0.txt"
"6","uu",0,2016,3,"https://www.smogon.com/stats/2016-03/uu-0.txt","https://www.smogon.com/stats/2016-03/metagame/uu-0.txt"
"6","uu",1500,2016,3,"https://www.smogon.com/stats/2016-03/uu-1500.txt","https://www.smogon.com/stats/2016-03/metagame/doublesuu-1500.txt"
"6","uu",1500,2016,3,"https://www.smogon.com/stats/2016-03/uu-1500.txt","https://www.smogon.com/stats/2016-03/metagame/gen4uu-1500.txt"
"6","uu",1500,2016,3,"https://www.smogon.com/stats/2016-03/uu-1500.txt","https://www.smogon.com/stats/2016-03/metagame/gen5uu-1500.txt"
"6","uu",1500,2016,3,"https://www.smogon.com/stats/2016-03/uu-1500.txt","https://www.smogon.com/stats/2016-03/metagame/lcuu-1500.txt"
"6","uu",1500,2016,3,"https://www.smogon.com/stats/2016-03/uu-1500.txt","https://www.smogon.com/stats/2016-03/metagame/uu-1500.txt"
"6","uu",1630,2016,3,"https://www.smogon.com/stats/2016-03/uu-1630.txt","https://www.smogon.com/stats/2016-03/metagame/doublesuu-1630.txt"
"6","uu",1630,2016,3,"https://www.smogon.com/stats/2016-03/uu-1630.txt","https://www.smogon.com/stats/2016-03/metagame/gen4uu-1630.txt"
"6","uu",1630,2016,3,"https://www.smogon.com/stats/2016-03/uu-1630.txt","https://www.smogon.com/stats/2016-03/metagame/gen5uu-1630.txt"
"6","uu",1630,2016,3,"https://www.smogon.com/stats/2016-03/uu-1630.txt","https://www.smogon.com/stats/2016-03/metagame/lcuu-1630.txt"
"6","uu",1630,2016,3,"https://www.smogon.com/stats/2016-03/uu-1630.txt","https://www.smogon.com/stats/2016-03/metagame/uu-1630.txt"
"6","uu",1760,2016,3,"https://www.smogon.com/stats/2016-03/uu-1760.txt","https://www.smogon.com/stats/2016-03/metagame/doublesuu-1760.txt"
"6","uu",1760,2016,3,"https://www.smogon.com/stats/2016-03/uu-1760.txt","https://www.smogon.com/stats/2016-03/metagame/gen4uu-1760.txt"
"6","uu",1760,2016,3,"https://www.smogon.com/stats/2016-03/uu-1760.txt","https://www.smogon.com/stats/2016-03/metagame/gen5uu-1760.txt"
"6","uu",1760,2016,3,"https://www.smogon.com/stats/2016-03/uu-1760.txt","https://www.smogon.com/stats/2016-03/metagame/lcuu-1760.txt"
"6","uu",1760,2016,3,"https://www.smogon.com/stats/2016-03/uu-1760.txt","https://www.smogon.com/stats/2016-03/metagame/uu-1760.txt"
"1","ou",0,2016,4,"https://www.smogon.com/stats/2016-04/gen1ou-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen1ou-0.txt"
"1","ou",1500,2016,4,"https://www.smogon.com/stats/2016-04/gen1ou-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen1ou-1500.txt"
"1","ou",1630,2016,4,"https://www.smogon.com/stats/2016-04/gen1ou-1630.txt","https://www.smogon.com/stats/2016-04/metagame/gen1ou-1630.txt"
"1","ou",1760,2016,4,"https://www.smogon.com/stats/2016-04/gen1ou-1760.txt","https://www.smogon.com/stats/2016-04/metagame/gen1ou-1760.txt"
"2","ou",0,2016,4,"https://www.smogon.com/stats/2016-04/gen2ou-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen2ou-0.txt"
"2","ou",1500,2016,4,"https://www.smogon.com/stats/2016-04/gen2ou-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen2ou-1500.txt"
"2","ou",1630,2016,4,"https://www.smogon.com/stats/2016-04/gen2ou-1630.txt","https://www.smogon.com/stats/2016-04/metagame/gen2ou-1630.txt"
"2","ou",1760,2016,4,"https://www.smogon.com/stats/2016-04/gen2ou-1760.txt","https://www.smogon.com/stats/2016-04/metagame/gen2ou-1760.txt"
"3","ou",0,2016,4,"https://www.smogon.com/stats/2016-04/gen3ou-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen3ou-0.txt"
"3","ou",1500,2016,4,"https://www.smogon.com/stats/2016-04/gen3ou-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen3ou-1500.txt"
"3","ou",1630,2016,4,"https://www.smogon.com/stats/2016-04/gen3ou-1630.txt","https://www.smogon.com/stats/2016-04/metagame/gen3ou-1630.txt"
"3","ou",1760,2016,4,"https://www.smogon.com/stats/2016-04/gen3ou-1760.txt","https://www.smogon.com/stats/2016-04/metagame/gen3ou-1760.txt"
"3","ubers",0,2016,4,"https://www.smogon.com/stats/2016-04/gen3ubers-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen3ubers-0.txt"
"3","ubers",1500,2016,4,"https://www.smogon.com/stats/2016-04/gen3ubers-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen3ubers-1500.txt"
"3","ubers",1630,2016,4,"https://www.smogon.com/stats/2016-04/gen3ubers-1630.txt","https://www.smogon.com/stats/2016-04/metagame/gen3ubers-1630.txt"
"3","ubers",1760,2016,4,"https://www.smogon.com/stats/2016-04/gen3ubers-1760.txt","https://www.smogon.com/stats/2016-04/metagame/gen3ubers-1760.txt"
"4","ou",0,2016,4,"https://www.smogon.com/stats/2016-04/gen4ou-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen4ou-0.txt"
"4","ou",1500,2016,4,"https://www.smogon.com/stats/2016-04/gen4ou-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen4ou-1500.txt"
"4","ou",1630,2016,4,"https://www.smogon.com/stats/2016-04/gen4ou-1630.txt","https://www.smogon.com/stats/2016-04/metagame/gen4ou-1630.txt"
"4","ou",1760,2016,4,"https://www.smogon.com/stats/2016-04/gen4ou-1760.txt","https://www.smogon.com/stats/2016-04/metagame/gen4ou-1760.txt"
"4","ubers",0,2016,4,"https://www.smogon.com/stats/2016-04/gen4ubers-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen4ubers-0.txt"
"4","ubers",1500,2016,4,"https://www.smogon.com/stats/2016-04/gen4ubers-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen4ubers-1500.txt"
"4","ubers",1630,2016,4,"https://www.smogon.com/stats/2016-04/gen4ubers-1630.txt","https://www.smogon.com/stats/2016-04/metagame/gen4ubers-1630.txt"
"4","ubers",1760,2016,4,"https://www.smogon.com/stats/2016-04/gen4ubers-1760.txt","https://www.smogon.com/stats/2016-04/metagame/gen4ubers-1760.txt"
"4","uu",0,2016,4,"https://www.smogon.com/stats/2016-04/gen4uu-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen4uu-0.txt"
"4","uu",1500,2016,4,"https://www.smogon.com/stats/2016-04/gen4uu-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen4uu-1500.txt"
"4","uu",1630,2016,4,"https://www.smogon.com/stats/2016-04/gen4uu-1630.txt","https://www.smogon.com/stats/2016-04/metagame/gen4uu-1630.txt"
"4","uu",1760,2016,4,"https://www.smogon.com/stats/2016-04/gen4uu-1760.txt","https://www.smogon.com/stats/2016-04/metagame/gen4uu-1760.txt"
"5","nu",0,2016,4,"https://www.smogon.com/stats/2016-04/gen5nu-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen5nu-0.txt"
"5","nu",1500,2016,4,"https://www.smogon.com/stats/2016-04/gen5nu-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen5nu-1500.txt"
"5","nu",1630,2016,4,"https://www.smogon.com/stats/2016-04/gen5nu-1630.txt","https://www.smogon.com/stats/2016-04/metagame/gen5nu-1630.txt"
"5","nu",1760,2016,4,"https://www.smogon.com/stats/2016-04/gen5nu-1760.txt","https://www.smogon.com/stats/2016-04/metagame/gen5nu-1760.txt"
"5","ou",0,2016,4,"https://www.smogon.com/stats/2016-04/gen5ou-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen5ou-0.txt"
"5","ou",1500,2016,4,"https://www.smogon.com/stats/2016-04/gen5ou-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen5ou-1500.txt"
"5","ou",1630,2016,4,"https://www.smogon.com/stats/2016-04/gen5ou-1630.txt","https://www.smogon.com/stats/2016-04/metagame/gen5ou-1630.txt"
"5","ou",1760,2016,4,"https://www.smogon.com/stats/2016-04/gen5ou-1760.txt","https://www.smogon.com/stats/2016-04/metagame/gen5ou-1760.txt"
"5","ru",0,2016,4,"https://www.smogon.com/stats/2016-04/gen5ru-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen5ru-0.txt"
"5","ru",1500,2016,4,"https://www.smogon.com/stats/2016-04/gen5ru-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen5ru-1500.txt"
"5","ru",1630,2016,4,"https://www.smogon.com/stats/2016-04/gen5ru-1630.txt","https://www.smogon.com/stats/2016-04/metagame/gen5ru-1630.txt"
"5","ru",1760,2016,4,"https://www.smogon.com/stats/2016-04/gen5ru-1760.txt","https://www.smogon.com/stats/2016-04/metagame/gen5ru-1760.txt"
"5","ubers",0,2016,4,"https://www.smogon.com/stats/2016-04/gen5ubers-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen5ubers-0.txt"
"5","ubers",1500,2016,4,"https://www.smogon.com/stats/2016-04/gen5ubers-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen5ubers-1500.txt"
"5","ubers",1630,2016,4,"https://www.smogon.com/stats/2016-04/gen5ubers-1630.txt","https://www.smogon.com/stats/2016-04/metagame/gen5ubers-1630.txt"
"5","ubers",1760,2016,4,"https://www.smogon.com/stats/2016-04/gen5ubers-1760.txt","https://www.smogon.com/stats/2016-04/metagame/gen5ubers-1760.txt"
"5","uu",0,2016,4,"https://www.smogon.com/stats/2016-04/gen5uu-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen5uu-0.txt"
"5","uu",1500,2016,4,"https://www.smogon.com/stats/2016-04/gen5uu-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen5uu-1500.txt"
"5","uu",1630,2016,4,"https://www.smogon.com/stats/2016-04/gen5uu-1630.txt","https://www.smogon.com/stats/2016-04/metagame/gen5uu-1630.txt"
"5","uu",1760,2016,4,"https://www.smogon.com/stats/2016-04/gen5uu-1760.txt","https://www.smogon.com/stats/2016-04/metagame/gen5uu-1760.txt"
"6","ou",0,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-0.txt","https://www.smogon.com/stats/2016-04/metagame/doublesou-0.txt"
"6","ou",0,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen1ou-0.txt"
"6","ou",0,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen2ou-0.txt"
"6","ou",0,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen3ou-0.txt"
"6","ou",0,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen4ou-0.txt"
"6","ou",0,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen5ou-0.txt"
"6","ou",0,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-0.txt","https://www.smogon.com/stats/2016-04/metagame/ou-0.txt"
"6","ou",0,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-0.txt","https://www.smogon.com/stats/2016-04/metagame/unreleasedou-0.txt"
"6","ou",1500,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-1500.txt","https://www.smogon.com/stats/2016-04/metagame/doublesou-1500.txt"
"6","ou",1500,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen1ou-1500.txt"
"6","ou",1500,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen2ou-1500.txt"
"6","ou",1500,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen3ou-1500.txt"
"6","ou",1500,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen4ou-1500.txt"
"6","ou",1500,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen5ou-1500.txt"
"6","ou",1500,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-1500.txt","https://www.smogon.com/stats/2016-04/metagame/ou-1500.txt"
"6","ou",1500,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-1500.txt","https://www.smogon.com/stats/2016-04/metagame/unreleasedou-1500.txt"
"6","ou",1695,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-1695.txt","https://www.smogon.com/stats/2016-04/metagame/doublesou-1695.txt"
"6","ou",1695,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-1695.txt","https://www.smogon.com/stats/2016-04/metagame/ou-1695.txt"
"6","ou",1825,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-1825.txt","https://www.smogon.com/stats/2016-04/metagame/doublesou-1825.txt"
"6","ou",1825,2016,4,"https://www.smogon.com/stats/2016-04/doublesou-1825.txt","https://www.smogon.com/stats/2016-04/metagame/ou-1825.txt"
"6","ubers",0,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-0.txt","https://www.smogon.com/stats/2016-04/metagame/doublesubers-0.txt"
"6","ubers",0,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen3ubers-0.txt"
"6","ubers",0,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen4ubers-0.txt"
"6","ubers",0,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen5ubers-0.txt"
"6","ubers",0,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-0.txt","https://www.smogon.com/stats/2016-04/metagame/ubers-0.txt"
"6","ubers",1500,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-1500.txt","https://www.smogon.com/stats/2016-04/metagame/doublesubers-1500.txt"
"6","ubers",1500,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen3ubers-1500.txt"
"6","ubers",1500,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen4ubers-1500.txt"
"6","ubers",1500,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-1500.txt","https://www.smogon.com/stats/2016-04/metagame/gen5ubers-1500.txt"
"6","ubers",1500,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-1500.txt","https://www.smogon.com/stats/2016-04/metagame/ubers-1500.txt"
"6","ubers",1630,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-1630.txt","https://www.smogon.com/stats/2016-04/metagame/doublesubers-1630.txt"
"6","ubers",1630,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-1630.txt","https://www.smogon.com/stats/2016-04/metagame/gen3ubers-1630.txt"
"6","ubers",1630,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-1630.txt","https://www.smogon.com/stats/2016-04/metagame/gen4ubers-1630.txt"
"6","ubers",1630,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-1630.txt","https://www.smogon.com/stats/2016-04/metagame/gen5ubers-1630.txt"
"6","ubers",1630,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-1630.txt","https://www.smogon.com/stats/2016-04/metagame/ubers-1630.txt"
"6","ubers",1760,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-1760.txt","https://www.smogon.com/stats/2016-04/metagame/doublesubers-1760.txt"
"6","ubers",1760,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-1760.txt","https://www.smogon.com/stats/2016-04/metagame/gen3ubers-1760.txt"
"6","ubers",1760,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-1760.txt","https://www.smogon.com/stats/2016-04/metagame/gen4ubers-1760.txt"
"6","ubers",1760,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-1760.txt","https://www.smogon.com/stats/2016-04/metagame/gen5ubers-1760.txt"
"6","ubers",1760,2016,4,"https://www.smogon.com/stats/2016-04/doublesubers-1760.txt","https://www.smogon.com/stats/2016-04/metagame/ubers-1760.txt"
"6","uu",0,2016,4,"https://www.smogon.com/stats/2016-04/doublesuu-0.txt","https://www.smogon.com/stats/2016-04/metagame/doublesuu-0.txt"
"6","uu",0,2016,4,"https://www.smogon.com/stats/2016-04/doublesuu-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen4uu-0.txt"
"6","uu",0,2016,4,"https://www.smogon.com/stats/2016-04/doublesuu-0.txt","https://www.smogon.com/stats/2016-04/metagame/gen5uu-0.txt"
"6","uu",0,2016,4,"https://www.smogon.com/stats/2016-04/doublesuu-0.txt","https://www.smogon.com/stats/2016-04/metagame/lcuu-0.txt"
